,playlist,id,name,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
132,idfk,439EmunDAlipjDuejCQDjQ,Skinny Ramen Freestyle,Rap,0.647,0.702,7,-8.531,1,0.08,0.345,4.49e-05,0.436,0.493,125.091,audio_features,spotify:track:439EmunDAlipjDuejCQDjQ,https://api.spotify.com/v1/tracks/439EmunDAlipjDuejCQDjQ,https://api.spotify.com/v1/audio-analysis/439EmunDAlipjDuejCQDjQ,118247,4
133,idfk,3S68RFe1lsdCdTMPIMJM3X,Cash In Cash Out,Rap,0.877,0.56,7,-3.751,1,0.0596,0.00721,1.45e-06,0.0839,0.154,119.971,audio_features,spotify:track:3S68RFe1lsdCdTMPIMJM3X,https://api.spotify.com/v1/tracks/3S68RFe1lsdCdTMPIMJM3X,https://api.spotify.com/v1/audio-analysis/3S68RFe1lsdCdTMPIMJM3X,216136,4
134,idfk,73MgFc3aipJgqFH75Qttux,Take A Guess,Rap,0.787,0.739,1,-4.735,1,0.0831,0.0277,5.7e-06,0.146,0.63,174.02,audio_features,spotify:track:73MgFc3aipJgqFH75Qttux,https://api.spotify.com/v1/tracks/73MgFc3aipJgqFH75Qttux,https://api.spotify.com/v1/audio-analysis/73MgFc3aipJgqFH75Qttux,128276,4
135,idfk,3gDRZkL8YfzpZg1N1YsW5x,Frankenstein (feat. A$AP Rocky),Rap,0.531,0.612,1,-7.966,1,0.306,0.0119,9.84e-05,0.311,0.226,105.997,audio_features,spotify:track:3gDRZkL8YfzpZg1N1YsW5x,https://api.spotify.com/v1/tracks/3gDRZkL8YfzpZg1N1YsW5x,https://api.spotify.com/v1/audio-analysis/3gDRZkL8YfzpZg1N1YsW5x,207360,4
136,idfk,3qX1dqmDdmMvvfMVfsx4Bh,m.A.A.d city,Rap,0.487,0.729,2,-6.815,1,0.271,0.0538,4.09e-06,0.44,0.217,91.066,audio_features,spotify:track:3qX1dqmDdmMvvfMVfsx4Bh,https://api.spotify.com/v1/tracks/3qX1dqmDdmMvvfMVfsx4Bh,https://api.spotify.com/v1/audio-analysis/3qX1dqmDdmMvvfMVfsx4Bh,350120,4
137,idfk,0WSEq9Ko4kFPt8yo3ICd6T,Praise God,Rap,0.798,0.545,1,-6.466,1,0.168,0.00904,9.48e-05,0.258,0.212,118.029,audio_features,spotify:track:0WSEq9Ko4kFPt8yo3ICd6T,https://api.spotify.com/v1/tracks/0WSEq9Ko4kFPt8yo3ICd6T,https://api.spotify.com/v1/audio-analysis/0WSEq9Ko4kFPt8yo3ICd6T,226653,4
138,idfk,40wpfEM2ua8FcGbiDo4xRN,sheik,Rap,0.692,0.5,5,-11.733,0,0.296,0.301,0.0,0.184,0.649,130.108,audio_features,spotify:track:40wpfEM2ua8FcGbiDo4xRN,https://api.spotify.com/v1/tracks/40wpfEM2ua8FcGbiDo4xRN,https://api.spotify.com/v1/audio-analysis/40wpfEM2ua8FcGbiDo4xRN,105231,4
139,idfk,06ikpucZqnG1ZeXX1fWsaa,WeCanGetGum,Rap,0.691,0.341,2,-6.56,1,0.0615,0.812,0.384,0.168,0.0893,173.009,audio_features,spotify:track:06ikpucZqnG1ZeXX1fWsaa,https://api.spotify.com/v1/tracks/06ikpucZqnG1ZeXX1fWsaa,https://api.spotify.com/v1/audio-analysis/06ikpucZqnG1ZeXX1fWsaa,86309,4
140,idfk,6jy9yJfgCsMHdu2Oz4BGKX,Papi’s Home,Rap,0.701,0.741,2,-6.157,1,0.313,0.112,0.0,0.699,0.588,140.177,audio_features,spotify:track:6jy9yJfgCsMHdu2Oz4BGKX,https://api.spotify.com/v1/tracks/6jy9yJfgCsMHdu2Oz4BGKX,https://api.spotify.com/v1/audio-analysis/6jy9yJfgCsMHdu2Oz4BGKX,178623,4
141,idfk,1bDbXMyjaUIooNwFE9wn0N,Rich Flex,Rap,0.549,0.518,4,-9.39,0,0.257,0.0517,1.21e-06,0.378,0.418,160.07,audio_features,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360,4
142,idfk,46s57QULU02Voy0Kup6UEb,Major Distribution,Rap,0.911,0.536,11,-10.491,1,0.33,0.0113,0.0,0.0697,0.231,131.035,audio_features,spotify:track:46s57QULU02Voy0Kup6UEb,https://api.spotify.com/v1/tracks/46s57QULU02Voy0Kup6UEb,https://api.spotify.com/v1/audio-analysis/46s57QULU02Voy0Kup6UEb,170502,4
143,idfk,2BcMwX1MPV6ZHP4tUT9uq6,Knife Talk (with 21 Savage ft. Project Pat),Rap,0.849,0.424,5,-9.579,0,0.324,0.0635,0.0,0.0834,0.153,145.887,audio_features,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,https://api.spotify.com/v1/tracks/2BcMwX1MPV6ZHP4tUT9uq6,https://api.spotify.com/v1/audio-analysis/2BcMwX1MPV6ZHP4tUT9uq6,242966,4
144,idfk,5eqK0tbzUPo2SoeZsov04s,Bank Account,Rap,0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,audio_features,spotify:track:5eqK0tbzUPo2SoeZsov04s,https://api.spotify.com/v1/tracks/5eqK0tbzUPo2SoeZsov04s,https://api.spotify.com/v1/audio-analysis/5eqK0tbzUPo2SoeZsov04s,220307,4
145,idfk,2t8yVaLvJ0RenpXUIAC52d,a lot,Rap,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,audio_features,spotify:track:2t8yVaLvJ0RenpXUIAC52d,https://api.spotify.com/v1/tracks/2t8yVaLvJ0RenpXUIAC52d,https://api.spotify.com/v1/audio-analysis/2t8yVaLvJ0RenpXUIAC52d,288624,4
146,idfk,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),Rap,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,audio_features,spotify:track:3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe,218365,4
147,idfk,2usroxzmHULPvY5TNG1Vlq,fujifreestyle,Rap,0.861,0.402,8,-10.061,1,0.347,0.386,1.14e-06,0.164,0.429,126.322,audio_features,spotify:track:2usroxzmHULPvY5TNG1Vlq,https://api.spotify.com/v1/tracks/2usroxzmHULPvY5TNG1Vlq,https://api.spotify.com/v1/audio-analysis/2usroxzmHULPvY5TNG1Vlq,107926,4
148,idfk,5MelFaia7UyOxn3Xkhcunf,OG!,Rap,0.729,0.653,8,-4.601,1,0.105,0.00463,1.27e-06,0.471,0.35,92.573,audio_features,spotify:track:5MelFaia7UyOxn3Xkhcunf,https://api.spotify.com/v1/tracks/5MelFaia7UyOxn3Xkhcunf,https://api.spotify.com/v1/audio-analysis/5MelFaia7UyOxn3Xkhcunf,95070,4
149,idfk,4edV6rg1hj1SsTIrcEMPvi,Rich Rich,Rap,0.754,0.708,0,-5.914,1,0.0329,0.000229,0.00407,0.0564,0.694,146.949,audio_features,spotify:track:4edV6rg1hj1SsTIrcEMPvi,https://api.spotify.com/v1/tracks/4edV6rg1hj1SsTIrcEMPvi,https://api.spotify.com/v1/audio-analysis/4edV6rg1hj1SsTIrcEMPvi,139743,4
150,idfk,0fX4oNGBWO3dSGUZcVdVV2,N95,Rap,0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,audio_features,spotify:track:0fX4oNGBWO3dSGUZcVdVV2,https://api.spotify.com/v1/tracks/0fX4oNGBWO3dSGUZcVdVV2,https://api.spotify.com/v1/audio-analysis/0fX4oNGBWO3dSGUZcVdVV2,195950,4
151,idfk,3DWjFSDEQ9IWz1mj449fB7,Get Back,Rap,0.799,0.649,9,-6.546,1,0.306,0.0746,1.33e-05,0.517,0.566,142.004,audio_features,spotify:track:3DWjFSDEQ9IWz1mj449fB7,https://api.spotify.com/v1/tracks/3DWjFSDEQ9IWz1mj449fB7,https://api.spotify.com/v1/audio-analysis/3DWjFSDEQ9IWz1mj449fB7,108160,4
152,idfk,5SWnsxjhdcEDc7LJjq9UHk,Runnin,Rap,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,audio_features,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,https://api.spotify.com/v1/tracks/5SWnsxjhdcEDc7LJjq9UHk,https://api.spotify.com/v1/audio-analysis/5SWnsxjhdcEDc7LJjq9UHk,195906,4
153,idfk,1M0ksKzSWyU756Vkdn148v,Euro$tep,Rap,0.834,0.584,11,-5.471,0,0.172,0.173,0.391,0.248,0.285,121.957,audio_features,spotify:track:1M0ksKzSWyU756Vkdn148v,https://api.spotify.com/v1/tracks/1M0ksKzSWyU756Vkdn148v,https://api.spotify.com/v1/audio-analysis/1M0ksKzSWyU756Vkdn148v,147230,4
154,idfk,6HZILIRieu8S0iqY8kIKhj,DNA.,Rap,0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,audio_features,spotify:track:6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,185947,4
155,idfk,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Rap,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,audio_features,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,177000,4
156,idfk,5Gt9bxniM1SxN61yRzRhXL,United In Grief,Rap,0.529,0.845,8,-8.142,1,0.404,0.244,0.0,0.143,0.331,85.63,audio_features,spotify:track:5Gt9bxniM1SxN61yRzRhXL,https://api.spotify.com/v1/tracks/5Gt9bxniM1SxN61yRzRhXL,https://api.spotify.com/v1/audio-analysis/5Gt9bxniM1SxN61yRzRhXL,255378,3
157,R&B ish,1rC73SzixUBSQL9Ldf5ZOr,Undo (Back To My Heart),RnB,0.669,0.734,5,-4.289,1,0.0534,0.124,9.6e-05,0.175,0.432,100.066,audio_features,spotify:track:1rC73SzixUBSQL9Ldf5ZOr,https://api.spotify.com/v1/tracks/1rC73SzixUBSQL9Ldf5ZOr,https://api.spotify.com/v1/audio-analysis/1rC73SzixUBSQL9Ldf5ZOr,197995,4
158,R&B ish,6jDjdfe7npTAxfwVq2HRfr,Marigolds,RnB,0.701,0.711,0,-4.193,1,0.0322,0.0504,0.0304,0.14,0.567,133.027,audio_features,spotify:track:6jDjdfe7npTAxfwVq2HRfr,https://api.spotify.com/v1/tracks/6jDjdfe7npTAxfwVq2HRfr,https://api.spotify.com/v1/audio-analysis/6jDjdfe7npTAxfwVq2HRfr,221625,4
159,R&B ish,516aKioGJv1BmriFhzVrDX,Vapor Rub,RnB,0.615,0.599,1,-7.898,1,0.0873,0.507,3.72e-06,0.155,0.428,82.144,audio_features,spotify:track:516aKioGJv1BmriFhzVrDX,https://api.spotify.com/v1/tracks/516aKioGJv1BmriFhzVrDX,https://api.spotify.com/v1/audio-analysis/516aKioGJv1BmriFhzVrDX,176000,4
160,R&B ish,6N5QUrxpUVOMJGCb4zeUr5,Blossom,RnB,0.651,0.595,2,-7.899,1,0.307,0.12,8.24e-06,0.0964,0.113,141.046,audio_features,spotify:track:6N5QUrxpUVOMJGCb4zeUr5,https://api.spotify.com/v1/tracks/6N5QUrxpUVOMJGCb4zeUr5,https://api.spotify.com/v1/audio-analysis/6N5QUrxpUVOMJGCb4zeUr5,114720,4
161,R&B ish,7FFczcnyKPpQSQKxSpJ71V,SECRETS,RnB,0.938,0.311,6,-7.776,0,0.0602,0.492,0.0394,0.117,0.875,109.974,audio_features,spotify:track:7FFczcnyKPpQSQKxSpJ71V,https://api.spotify.com/v1/tracks/7FFczcnyKPpQSQKxSpJ71V,https://api.spotify.com/v1/audio-analysis/7FFczcnyKPpQSQKxSpJ71V,130077,4
162,R&B ish,5ngJKkOmjkN460b2ApBnLk,Don't,RnB,0.738,0.288,2,-8.721,0,0.0332,0.411,0.0,0.107,0.311,79.975,audio_features,spotify:track:5ngJKkOmjkN460b2ApBnLk,https://api.spotify.com/v1/tracks/5ngJKkOmjkN460b2ApBnLk,https://api.spotify.com/v1/audio-analysis/5ngJKkOmjkN460b2ApBnLk,208125,3
163,R&B ish,7B4UxdHwRKJYRhvXxmgZhM,universe,RnB,0.636,0.452,11,-8.298,1,0.0329,0.136,1.97e-06,0.104,0.0678,80.004,audio_features,spotify:track:7B4UxdHwRKJYRhvXxmgZhM,https://api.spotify.com/v1/tracks/7B4UxdHwRKJYRhvXxmgZhM,https://api.spotify.com/v1/audio-analysis/7B4UxdHwRKJYRhvXxmgZhM,186627,4
164,R&B ish,37HhnXqIRFSSJXWsysl6B7,Ride,RnB,0.757,0.393,5,-7.942,1,0.212,0.788,0.000986,0.0501,0.715,77.985,audio_features,spotify:track:37HhnXqIRFSSJXWsysl6B7,https://api.spotify.com/v1/tracks/37HhnXqIRFSSJXWsysl6B7,https://api.spotify.com/v1/audio-analysis/37HhnXqIRFSSJXWsysl6B7,181623,4
165,R&B ish,4gEQcoKNoLFLyhory3Y5Zr,If You Let Me,RnB,0.605,0.686,5,-8.605,1,0.0439,0.55,0.438,0.145,0.467,138.088,audio_features,spotify:track:4gEQcoKNoLFLyhory3Y5Zr,https://api.spotify.com/v1/tracks/4gEQcoKNoLFLyhory3Y5Zr,https://api.spotify.com/v1/audio-analysis/4gEQcoKNoLFLyhory3Y5Zr,135347,4
166,R&B ish,2wG9CUSBZaF15R2ohLAnoe,Juice,RnB,0.744,0.428,0,-6.723,1,0.0943,0.532,0.0,0.161,0.378,116.059,audio_features,spotify:track:2wG9CUSBZaF15R2ohLAnoe,https://api.spotify.com/v1/tracks/2wG9CUSBZaF15R2ohLAnoe,https://api.spotify.com/v1/audio-analysis/2wG9CUSBZaF15R2ohLAnoe,208025,4
167,R&B ish,5o5WaO9pzPhXSGIrTIYVce,Cherry Wine,RnB,0.74,0.563,11,-7.016,0,0.04,0.34,0.0,0.0824,0.577,104.958,audio_features,spotify:track:5o5WaO9pzPhXSGIrTIYVce,https://api.spotify.com/v1/tracks/5o5WaO9pzPhXSGIrTIYVce,https://api.spotify.com/v1/audio-analysis/5o5WaO9pzPhXSGIrTIYVce,173286,4
168,R&B ish,1tyxZ2buhi3Zn32j5LEpb5,Fall for You,RnB,0.574,0.462,1,-7.928,1,0.0324,0.661,2.71e-05,0.0855,0.501,139.909,audio_features,spotify:track:1tyxZ2buhi3Zn32j5LEpb5,https://api.spotify.com/v1/tracks/1tyxZ2buhi3Zn32j5LEpb5,https://api.spotify.com/v1/audio-analysis/1tyxZ2buhi3Zn32j5LEpb5,175942,4
169,R&B ish,6yfGer1TKpxOjhSd5eL0DL,Summer Is for Falling in Love,RnB,0.542,0.417,11,-8.05,1,0.218,0.469,6.87e-06,0.139,0.279,75.279,audio_features,spotify:track:6yfGer1TKpxOjhSd5eL0DL,https://api.spotify.com/v1/tracks/6yfGer1TKpxOjhSd5eL0DL,https://api.spotify.com/v1/audio-analysis/6yfGer1TKpxOjhSd5eL0DL,186467,4
170,R&B ish,28FniOyvSxbe92zYJDXAKx,Bad Side,RnB,0.672,0.349,8,-5.965,1,0.0809,0.835,0.0,0.114,0.246,120.718,audio_features,spotify:track:28FniOyvSxbe92zYJDXAKx,https://api.spotify.com/v1/tracks/28FniOyvSxbe92zYJDXAKx,https://api.spotify.com/v1/audio-analysis/28FniOyvSxbe92zYJDXAKx,160624,3
171,R&B ish,0OrwGH9aeguhopTVubv0VZ,tonight,RnB,0.719,0.63,5,-7.142,1,0.0853,0.255,0.557,0.141,0.4,170.103,audio_features,spotify:track:0OrwGH9aeguhopTVubv0VZ,https://api.spotify.com/v1/tracks/0OrwGH9aeguhopTVubv0VZ,https://api.spotify.com/v1/audio-analysis/0OrwGH9aeguhopTVubv0VZ,84875,4
172,R&B ish,2VtWKB9VhOzTvN6DIGa9e1,Yeah You (Thinkin Bout You),RnB,0.776,0.501,4,-7.396,0,0.173,0.54,0.0,0.261,0.509,101.94,audio_features,spotify:track:2VtWKB9VhOzTvN6DIGa9e1,https://api.spotify.com/v1/tracks/2VtWKB9VhOzTvN6DIGa9e1,https://api.spotify.com/v1/audio-analysis/2VtWKB9VhOzTvN6DIGa9e1,183695,4
173,R&B ish,3PPD1wg591kQnsws16mlkS,chances,RnB,0.748,0.472,3,-9.15,0,0.0557,0.0822,0.0,0.0525,0.605,141.93,audio_features,spotify:track:3PPD1wg591kQnsws16mlkS,https://api.spotify.com/v1/tracks/3PPD1wg591kQnsws16mlkS,https://api.spotify.com/v1/audio-analysis/3PPD1wg591kQnsws16mlkS,167313,4
174,R&B ish,4pqmFRZiyZSWbTGiF3CSvb,goodnight,RnB,0.72,0.458,11,-8.78,1,0.0437,0.755,4.37e-05,0.371,0.43,86.991,audio_features,spotify:track:4pqmFRZiyZSWbTGiF3CSvb,https://api.spotify.com/v1/tracks/4pqmFRZiyZSWbTGiF3CSvb,https://api.spotify.com/v1/audio-analysis/4pqmFRZiyZSWbTGiF3CSvb,176627,4
175,R&B ish,2L6LRAjdEcWvCobEsQcHKd,Time Traveling,RnB,0.739,0.45,9,-10.104,1,0.0529,0.369,0.0,0.232,0.262,71.994,audio_features,spotify:track:2L6LRAjdEcWvCobEsQcHKd,https://api.spotify.com/v1/tracks/2L6LRAjdEcWvCobEsQcHKd,https://api.spotify.com/v1/audio-analysis/2L6LRAjdEcWvCobEsQcHKd,189583,4
176,R&B ish,5vzLCcoKeO0Qw8eXUA4esF,I Could Imagine,RnB,0.572,0.466,8,-10.312,0,0.0491,0.546,0.000136,0.0861,0.415,148.104,audio_features,spotify:track:5vzLCcoKeO0Qw8eXUA4esF,https://api.spotify.com/v1/tracks/5vzLCcoKeO0Qw8eXUA4esF,https://api.spotify.com/v1/audio-analysis/5vzLCcoKeO0Qw8eXUA4esF,159160,3
177,R&B ish,4hD9dJBxYL7OUh6QgxBkM6,in my head,RnB,0.721,0.496,1,-9.805,0,0.0728,0.273,0.0,0.157,0.321,114.047,audio_features,spotify:track:4hD9dJBxYL7OUh6QgxBkM6,https://api.spotify.com/v1/tracks/4hD9dJBxYL7OUh6QgxBkM6,https://api.spotify.com/v1/audio-analysis/4hD9dJBxYL7OUh6QgxBkM6,188000,4
178,R&B ish,6rj48XPo5Gk9T7kXFYY93y,Strings,RnB,0.548,0.558,1,-4.339,0,0.227,0.46,0.0,0.0788,0.7,80.031,audio_features,spotify:track:6rj48XPo5Gk9T7kXFYY93y,https://api.spotify.com/v1/tracks/6rj48XPo5Gk9T7kXFYY93y,https://api.spotify.com/v1/audio-analysis/6rj48XPo5Gk9T7kXFYY93y,175808,4
179,R&B ish,4IEGZYUSKkgWMy8vpp1Z7H,end credits,RnB,0.383,0.271,0,-12.538,1,0.0832,0.919,0.0,0.368,0.341,69.234,audio_features,spotify:track:4IEGZYUSKkgWMy8vpp1Z7H,https://api.spotify.com/v1/tracks/4IEGZYUSKkgWMy8vpp1Z7H,https://api.spotify.com/v1/audio-analysis/4IEGZYUSKkgWMy8vpp1Z7H,248500,3
180,R&B ish,6JQfQXQ2xdZD6x516xNRJI,cheeze,RnB,0.812,0.379,2,-7.51,1,0.0675,0.342,0.0,0.0688,0.92,89.047,audio_features,spotify:track:6JQfQXQ2xdZD6x516xNRJI,https://api.spotify.com/v1/tracks/6JQfQXQ2xdZD6x516xNRJI,https://api.spotify.com/v1/audio-analysis/6JQfQXQ2xdZD6x516xNRJI,158804,4
181,R&B ish,0Y4xg5612xZ3vAgWEkMjw3,Far Away,RnB,0.768,0.519,5,-8.494,1,0.0739,0.402,0.0,0.183,0.452,112.973,audio_features,spotify:track:0Y4xg5612xZ3vAgWEkMjw3,https://api.spotify.com/v1/tracks/0Y4xg5612xZ3vAgWEkMjw3,https://api.spotify.com/v1/audio-analysis/0Y4xg5612xZ3vAgWEkMjw3,185084,4
182,R&B ish,7HDpgbWMVzI8bEbdldw3cs,One Way (feat. T-Pain) - Bonus,RnB,0.425,0.406,4,-8.911,0,0.176,0.73,3.59e-06,0.107,0.124,184.061,audio_features,spotify:track:7HDpgbWMVzI8bEbdldw3cs,https://api.spotify.com/v1/tracks/7HDpgbWMVzI8bEbdldw3cs,https://api.spotify.com/v1/audio-analysis/7HDpgbWMVzI8bEbdldw3cs,286957,4
183,R&B ish,5FU3o15yeIzWI2jo7h9Abn,Cold War (IAMNOBODI Remix),RnB,0.675,0.401,1,-7.141,0,0.147,0.43,0.511,0.13,0.0575,154.052,audio_features,spotify:track:5FU3o15yeIzWI2jo7h9Abn,https://api.spotify.com/v1/tracks/5FU3o15yeIzWI2jo7h9Abn,https://api.spotify.com/v1/audio-analysis/5FU3o15yeIzWI2jo7h9Abn,187135,4
184,Classical,3UbM8vndndd1rD8Hu23EVJ,"Chopin: Nocturne No. 1 in B-Flat Minor, Op. 9 No. 1",Classical,0.3,0.0109,1,-28.419,1,0.0432,0.99,0.925,0.101,0.0392,88.697,audio_features,spotify:track:3UbM8vndndd1rD8Hu23EVJ,https://api.spotify.com/v1/tracks/3UbM8vndndd1rD8Hu23EVJ,https://api.spotify.com/v1/audio-analysis/3UbM8vndndd1rD8Hu23EVJ,401093,3
185,Classical,2Vm4KKNzam384WEaiVV7Fd,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",Classical,0.336,0.00602,8,-32.827,1,0.0489,0.995,0.933,0.114,0.172,94.373,audio_features,spotify:track:2Vm4KKNzam384WEaiVV7Fd,https://api.spotify.com/v1/tracks/2Vm4KKNzam384WEaiVV7Fd,https://api.spotify.com/v1/audio-analysis/2Vm4KKNzam384WEaiVV7Fd,345867,4
186,Classical,0Bk7BJYyXTiSwZeD0DBqYZ,"Mozart: Fantasia for Piano in D Minor, K. 397",Classical,0.412,0.0156,2,-30.973,1,0.0527,0.992,0.925,0.0825,0.0997,131.797,audio_features,spotify:track:0Bk7BJYyXTiSwZeD0DBqYZ,https://api.spotify.com/v1/tracks/0Bk7BJYyXTiSwZeD0DBqYZ,https://api.spotify.com/v1/audio-analysis/0Bk7BJYyXTiSwZeD0DBqYZ,355760,4
187,Classical,7kJ5uGM45SzBjGayiCzc2j,"Chopin: Waltz No. 3 in A Minor, Op. 34 No. 2",Classical,0.38,0.0104,9,-29.954,0,0.0399,0.995,0.916,0.0676,0.0709,67.164,audio_features,spotify:track:7kJ5uGM45SzBjGayiCzc2j,https://api.spotify.com/v1/tracks/7kJ5uGM45SzBjGayiCzc2j,https://api.spotify.com/v1/audio-analysis/7kJ5uGM45SzBjGayiCzc2j,349933,3
188,Classical,4sQCEF9rwwuVqMXXYVWCK2,"Chopin: Waltz No. 10 in B Minor, Op. Posth. 69 No. 2",Classical,0.413,0.0446,11,-25.54,0,0.0481,0.993,0.934,0.123,0.184,70.078,audio_features,spotify:track:4sQCEF9rwwuVqMXXYVWCK2,https://api.spotify.com/v1/tracks/4sQCEF9rwwuVqMXXYVWCK2,https://api.spotify.com/v1/audio-analysis/4sQCEF9rwwuVqMXXYVWCK2,274640,4
189,Classical,41f6vjOw18Q9ZKSrrZvjFV,Pavane Pour Une Infante Défunte,Classical,0.513,0.0794,3,-16.503,0,0.103,0.995,0.954,0.0932,0.152,69.339,audio_features,spotify:track:41f6vjOw18Q9ZKSrrZvjFV,https://api.spotify.com/v1/tracks/41f6vjOw18Q9ZKSrrZvjFV,https://api.spotify.com/v1/audio-analysis/41f6vjOw18Q9ZKSrrZvjFV,432144,4
